,NameYear,Price,CarParams,url
143,"KIA Rio X-Line, 2018",483 000 ₽,"32 371 км, 1.4 AT (100 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_rio_x-line_2018_2096531581
144,"Mitsubishi Minicab, 2014",1 050 000 ₽,"1 000 км, AT (41 л.с.), минивэн, задний, электро",https://www.avito.ru/moskva/avtomobili/mitsubishi_minicab_2014_1540288435
145,"Peugeot 408, 2016",640 000 ₽,"48 000 км, 1.6 AT (120 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/peugeot_408_2016_2120626731
146,"Volkswagen Jetta, 2014",799 000 ₽,"103 000 км, 1.4 AMT (122 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_jetta_2014_2091620159
147,"Hyundai Solaris, 2018",660 000 ₽,"70 000 км, 1.6 AT (123 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2018_2121353344
148,"Ford Focus, 2016",725 000 ₽,"98 000 км, 1.6 AMT (125 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_focus_2016_2093645934
149,"Nissan Terrano, 2018",1 135 000 ₽,"37 509 км, 2.0 AT (143 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/nissan_terrano_2018_2106809277
150,"Mercedes-Benz G-класс AMG, 2019",37 000 000 ₽,"319 км, 4.0 AT (585 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_g-klass_amg_2019_1828253581
151,"Mercedes-Benz B-класс, 2016",1 500 000 ₽,"20 000 км, AT (179 л.с.), хетчбэк, передний, электро",https://www.avito.ru/moskva/avtomobili/mercedes-benz_b-klass_2016_2111727713
152,"Toyota Land Cruiser, 2018",5 900 000 ₽,"58 000 км, 4.5 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/toyota_land_cruiser_2018_2088009173
153,"Opel Astra, 2012",625 000 ₽,"76 000 км, 1.4 AT (140 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/opel_astra_2012_2087543526
154,"Nissan Note, 2013",640 000 ₽,"90 772 км, 1.6 AT (110 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/nissan_note_2013_2093096182
155,"Skoda Rapid, 2015",470 000 ₽,"110 000 км, 1.6 AT (110 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_rapid_2015_2121183408
156,"Mercedes-Benz GL-класс, 2012",1 690 000 ₽,"145 000 км, 3.0 AT (224 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/mercedes-benz_gl-klass_2012_2122706807
157,"Audi A3, 2017",1 695 000 ₽,"22 000 км, 1.4 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/audi_a3_2017_2140796850
158,"Renault Kangoo, 2013",310 000 ₽,"398 000 км, 1.6 MT (84 л.с.), фургон, передний, бензин",https://www.avito.ru/moskva/avtomobili/renault_kangoo_2013_2114880243
159,"Mercedes-Benz E-класс, 2019",2 695 000 ₽,"30 290 км, 2.0 AT (197 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2019_2083922866
160,"Nissan Qashqai, 2012",800 000 ₽,"105 492 км, 2.0 CVT (141 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2012_2096453894
161,"Mitsubishi L200, 2014",1 045 000 ₽,"80 000 км, 2.5 MT (136 л.с.), пикап, полный, дизель",https://www.avito.ru/moskva/avtomobili/mitsubishi_l200_2014_2119574453
162,"Mercedes-Benz A-класс, 2013",890 000 ₽,"108 050 км, 1.6 AMT (122 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_a-klass_2013_2126732688
163,"Toyota RAV4, 2018",2 049 000 ₽,"33 403 км, 2.2 AT (150 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/toyota_rav4_2018_2106034912
164,"Infiniti FX37, 2013",1 375 000 ₽,"127 000 км, 3.7 AT (333 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/infiniti_fx37_2013_2114939289
165,"Mercedes-Benz M-класс, 2012",1 650 000 ₽,"195 802 км, 3.5 AT (306 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_m-klass_2012_2106132460
166,"FAW Besturn X80, 2019",815 000 ₽,"33 км, 2.0 AT (142 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/faw_besturn_x80_2019_2096743853
167,"Toyota RAV4, 2015",1 599 000 ₽,"95 000 км, 2.2 AT (150 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/toyota_rav4_2015_2105229067
168,"Mercedes-Benz Sprinter, 2018",2 650 000 ₽,"47 000 км, 2.1 AT (163 л.с.), фургон, задний, дизель",https://www.avito.ru/moskva/avtomobili/mercedes-benz_sprinter_2018_2114096582
169,"Mercedes-Benz M-класс, 2012",1 650 000 ₽,"195 802 км, 3.5 AT (306 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_m-klass_2012_2106132460
170,"Ford Mondeo, 2018",1 370 000 ₽,"77 000 км, 2.5 AT (149 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/ford_mondeo_2018_2102051063
171,"Audi Q7, 2014",1 980 000 ₽,"142 000 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_q7_2014_2122728452
172,"BMW X5, 2014",3 050 000 ₽,"114 114 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_x5_2014_2115918182
173,"Ford Transit, 2018",1 865 000 ₽,"64 000 км, 2.2 MT (155 л.с.), фургон, передний, дизель",https://www.avito.ru/moskva/avtomobili/ford_transit_2018_2106873846
174,"Hyundai Solaris, 2016",660 000 ₽,"51 000 км, 1.6 AT (123 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2016_2134277359
175,"KIA Soul, 2018",1 265 000 ₽,"42 800 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_soul_2018_2111456388
176,"Renault Fluence, 2012",420 000 ₽,"126 259 км, 1.6 MT (106 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/renault_fluence_2012_2111257410
177,"Ford Explorer, 2012",1 099 000 ₽,"128 000 км, 3.5 AT (294 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/ford_explorer_2012_2090932857
178,"Volkswagen Amarok, 2013",1 495 000 ₽,"116 152 км, 2.0 AT (180 л.с.), пикап, полный, дизель",https://www.avito.ru/moskva/avtomobili/volkswagen_amarok_2013_2121901949
179,"Volkswagen Polo, 2016",623 000 ₽,"45 789 км, 1.6 MT (90 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_polo_2016_2103796289
180,"Peugeot Boxer, 2014",850 000 ₽,"199 000 км, 2.2 MT (130 л.с.), микроавтобус, передний, дизель",https://www.avito.ru/moskva/avtomobili/peugeot_boxer_2014_2092910663
181,"KIA Sportage, 2012",897 000 ₽,"94 225 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_sportage_2012_2111878390
182,"Hyundai Tucson, 2019",1 649 000 ₽,"54 394 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_tucson_2019_2097892838
183,"Mazda 6, 2014",1 150 000 ₽,"107 569 км, 2.5 AT (192 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/mazda_6_2014_2110946234
184,"Mercedes-Benz E-класс, 2013",2 100 000 ₽,"58 000 км, 1.8 AT (184 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2013_2078627023
185,"BMW 5 серия, 2019",3 999 990 ₽,"52 900 км, 3.0 AT (249 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/bmw_5_seriya_2019_2139328014
186,"Mercedes-Benz V-класс, 2018",5 250 000 ₽,"72 763 км, 2.1 AT (190 л.с.), минивэн, полный, дизель",https://www.avito.ru/moskva/avtomobili/mercedes-benz_v-klass_2018_2122335426
187,"KIA Sportage, 2017",825 000 ₽,"Битый, 108 907 км, 2.0 MT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_sportage_2017_2121041813
188,"Chevrolet Lacetti, 2012",395 000 ₽,"66 000 км, 1.6 MT (109 л.с.), универсал, передний, бензин",https://www.avito.ru/moskva/avtomobili/chevrolet_lacetti_2012_2124820333
189,"Mitsubishi Outlander, 2019",2 090 000 ₽,"28 000 км, 2.4 CVT (167 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/mitsubishi_outlander_2019_2107943966
190,"Hyundai i40, 2015",1 015 900 ₽,"112 000 км, 2.0 AT (150 л.с.), седан, передний, бензин",https://www.avito.ru/voronezh/avtomobili/hyundai_i40_2015_2102286288
191,"Subaru Forester, 2014",1 295 000 ₽,"130 000 км, 2.0 CVT (150 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/subaru_forester_2014_2122467621
192,"Mercedes-Benz E-класс, 2019",2 695 000 ₽,"30 290 км, 2.0 AT (197 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/mercedes-benz_e-klass_2019_2083922866
193,"Citroen C4, 2012",473 000 ₽,"106 230 км, 1.6 MT (120 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/krasnodar/avtomobili/citroen_c4_2012_2136692682
194,"LADA Granta, 2016",355 000 ₽,"41 000 км, 1.6 MT (87 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/lada_granta_2016_2111994731
195,"Lexus ES, 2016",1 960 000 ₽,"37 000 км, 2.5 AT (184 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/lexus_es_2016_2099340272
196,"Hyundai Solaris, 2019",850 000 ₽,"117 000 км, 1.6 AT (123 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2019_2111475355
197,"Volkswagen Polo, 2015",495 000 ₽,"184 000 км, 1.6 AT (105 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_polo_2015_1897128675
198,"Skoda Octavia, 2017",1 199 000 ₽,"120 000 км, 1.8 AMT (180 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/skoda_octavia_2017_2105708725
199,"Volkswagen Touareg, 2013",1 390 000 ₽,"169 700 км, 3.6 AT (249 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/volkswagen_touareg_2013_2076262213
200,"Toyota Land Cruiser Prado, 2014",2 340 000 ₽,"115 000 км, 3.0 AT (173 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/toyota_land_cruiser_prado_2014_2112149951
201,"Opel Mokka, 2014",965 000 ₽,"55 382 км, 1.8 AT (140 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/opel_mokka_2014_2122269070
202,"Volvo V40 Cross Country, 2014",920 000 ₽,"114 000 км, 1.6 AMT (115 л.с.), хетчбэк, передний, дизель",https://www.avito.ru/moskva/avtomobili/volvo_v40_cross_country_2014_2124539535
203,"BMW 3 серия, 2012",1 000 000 ₽,"161 000 км, 2.0 AT (245 л.с.), седан, задний, бензин",https://www.avito.ru/moskva/avtomobili/bmw_3_seriya_2012_2115696630
204,"Mercedes-Benz CLA-класс, 2018",1 525 000 ₽,"48 944 км, 1.6 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/himki/avtomobili/mercedes-benz_cla-klass_2018_2122479204
205,"Porsche Cayenne, 2012",2 350 000 ₽,"169 999 км, 3.0 AT (245 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/porsche_cayenne_2012_2136558784
206,"Hyundai i30, 2012",730 000 ₽,"65 282 км, 1.6 AT (130 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/hyundai_i30_2012_2122421359
207,"Mercedes-Benz GLS-класс, 2017",4 520 000 ₽,"98 501 км, 3.0 AT (249 л.с.), внедорожник, полный, дизель",https://www.avito.ru/moskva/avtomobili/mercedes-benz_gls-klass_2017_2122024042
208,"Hyundai Creta, 2017",1 190 000 ₽,"99 033 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин",https://www.avito.ru/himki/avtomobili/hyundai_creta_2017_2122576759
209,"Mazda 3, 2014",920 000 ₽,"126 811 км, 1.5 AT (120 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/mazda_3_2014_2122784065
210,"Hyundai ix35, 2014",885 000 ₽,"85 154 км, 2.0 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_ix35_2014_2068573508
211,"Chevrolet Cruze, 2012",400 000 ₽,"344 400 км, 1.6 AT (109 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/chevrolet_cruze_2012_2130517850
212,"Renault Logan, 2017",570 000 ₽,"86 360 км, 1.6 MT (82 л.с.), седан, передний, бензин",https://www.avito.ru/voronezh/avtomobili/renault_logan_2017_2102384074
213,"Chery Tiggo (T11), 2015",514 000 ₽,"45 000 км, 1.8 MT (132 л.с.), внедорожник, передний, бензин",https://www.avito.ru/ekaterinburg/avtomobili/chery_tiggo_t11_2015_2020452482
214,"Nissan Qashqai, 2016",1 120 000 ₽,"70 000 км, 1.6 CVT (130 л.с.), внедорожник, передний, дизель",https://www.avito.ru/moskva/avtomobili/nissan_qashqai_2016_2108668221
215,"Peugeot 3008, 2012",730 000 ₽,"55 671 км, 1.6 AT (150 л.с.), внедорожник, передний, бензин",https://www.avito.ru/himki/avtomobili/peugeot_3008_2012_2121914040
216,"Mercedes-Benz CLA-класс, 2018",1 575 000 ₽,"43 984 км, 1.6 AMT (150 л.с.), седан, передний, бензин",https://www.avito.ru/himki/avtomobili/mercedes-benz_cla-klass_2018_2122543244
217,"Hyundai Solaris, 2017",700 000 ₽,"65 000 км, 1.4 MT (100 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2017_2083707615
218,"Audi A8, 2012",1 750 000 ₽,"177 000 км, 3.0 AT (250 л.с.), седан, полный, дизель",https://www.avito.ru/moskva/avtomobili/audi_a8_2012_2081951379
219,"BMW 5 серия, 2016",2 225 000 ₽,"70 260 км, 2.0 AT (245 л.с.), седан, полный, бензин",https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/bmw_5_seriya_2016_2122715742
220,"Skoda Octavia, 2019",1 329 000 ₽,"4 546 км, 1.6 AT (110 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/krasnodar/avtomobili/skoda_octavia_2019_2104327816
221,"Mazda CX-5, 2018",2 065 000 ₽,"47 507 км, 2.0 AT (150 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/mazda_cx-5_2018_2122468128
222,"Infiniti QX80, 2019","от 6 285 000 ₽
6 585 000 ₽ без скидки","5.6 AT (405 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/infiniti_qx80_2019_2088039608
223,"Cadillac Escalade, 2016",3 800 000 ₽,"56 750 км, AT (426 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/cadillac_escalade_2016_2136537267
224,"Skoda Octavia, 2019",1 329 000 ₽,"4 546 км, 1.6 AT (110 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/krasnodar/avtomobili/skoda_octavia_2019_2104327816
225,"Cadillac SRX, 2014",1 520 000 ₽,"48 000 км, 3.6 AT (318 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskva/avtomobili/cadillac_srx_2014_1807283128
226,"Hyundai Solaris, 2014",490 000 ₽,"73 116 км, 1.4 AT (107 л.с.), хетчбэк, передний, бензин",https://www.avito.ru/moskva/avtomobili/hyundai_solaris_2014_2091759288
227,"KIA Rio, 2017",750 000 ₽,"51 000 км, 1.4 MT (100 л.с.), седан, передний, бензин",https://www.avito.ru/moskva/avtomobili/kia_rio_2017_2086395366
228,"BMW X6, 2014",2 185 000 ₽,"86 913 км, 3.0 AT (306 л.с.), внедорожник, полный, бензин",https://www.avito.ru/moskovskaya_oblast_krasnogorsk/avtomobili/bmw_x6_2014_2122123814
229,"Toyota Verso, 2013",1 100 000 ₽,"60 000 км, 1.8 CVT (147 л.с.), минивэн, передний, бензин",https://www.avito.ru/moskva/avtomobili/toyota_verso_2013_2130717741
230,"Volvo V90 Cross Country, 2017",2 700 000 ₽,"66 574 км, 2.0 AT (249 л.с.), универсал, полный, бензин",https://www.avito.ru/moskva/avtomobili/volvo_v90_cross_country_2017_2122484656
